region_sido,region_sigungu,doctor_level,year,doctor_no
부산,남구,total,2016,346
부산,남구,total,2017,362
부산,남구,total,2018,364
부산,남구,total,2019,358
부산,남구,total,2020,355
부산,남구,total,2021,356
부산,남구,total,2022,370
부산,남구,total,2023,386
부산,남구,total,2024,400
부산,남구,total,2025,414
부산,남구,레지던트,2007,1
부산,남구,레지던트,2008,27
부산,남구,레지던트,2009,29
부산,남구,레지던트,2010,28
부산,남구,레지던트,2011,29
부산,남구,레지던트,2012,32
부산,남구,레지던트,2013,29
부산,남구,레지던트,2014,28
부산,남구,레지던트,2015,24
부산,남구,레지던트,2016,24
부산,남구,레지던트,2017,24
부산,남구,레지던트,2018,24
부산,남구,레지던트,2019,23
부산,남구,레지던트,2020,19
부산,남구,레지던트,2021,13
부산,남구,레지던트,2022,13
부산,남구,레지던트,2023,12
부산,남구,레지던트,2024,11
부산,남구,레지던트,2025,9
부산,남구,인턴,2007,0
부산,남구,인턴,2008,0
부산,남구,인턴,2009,5
부산,남구,인턴,2010,3
부산,남구,인턴,2011,4
부산,남구,인턴,2012,5
부산,남구,인턴,2013,6
부산,남구,인턴,2014,4
부산,남구,인턴,2015,2
부산,남구,인턴,2016,5
부산,남구,인턴,2017,6
부산,남구,인턴,2018,6
부산,남구,인턴,2019,3
부산,남구,인턴,2020,1
부산,남구,인턴,2021,2
부산,남구,인턴,2022,1
부산,남구,인턴,2023,0
부산,남구,인턴,2024,2
부산,남구,인턴,2025,3
부산,남구,일반의,2007,40
부산,남구,일반의,2008,12
부산,남구,일반의,2009,18
부산,남구,일반의,2010,17
부산,남구,일반의,2011,19
부산,남구,일반의,2012,19
부산,남구,일반의,2013,18
부산,남구,일반의,2014,17
부산,남구,일반의,2015,16
부산,남구,일반의,2016,14
부산,남구,일반의,2017,19
부산,남구,일반의,2018,20
부산,남구,일반의,2019,19
부산,남구,일반의,2020,21
부산,남구,일반의,2021,18
부산,남구,일반의,2022,19
부산,남구,일반의,2023,19
부산,남구,일반의,2024,22
부산,남구,일반의,2025,35
부산,남구,전문의,2007,227
부산,남구,전문의,2008,239
부산,남구,전문의,2009,241
부산,남구,전문의,2010,251
부산,남구,전문의,2011,272
부산,남구,전문의,2012,280
부산,남구,전문의,2013,284
부산,남구,전문의,2014,295
부산,남구,전문의,2015,299
부산,남구,전문의,2016,303
부산,남구,전문의,2017,313
부산,남구,전문의,2018,314
부산,남구,전문의,2019,313
부산,남구,전문의,2020,314
부산,남구,전문의,2021,323
부산,남구,전문의,2022,337
부산,남구,전문의,2023,355
부산,남구,전문의,2024,365
부산,남구,전문의,2025,367
부산,동구,total,2007,290
부산,동구,total,2008,302
부산,동구,total,2009,304
부산,동구,total,2010,304
부산,동구,total,2011,309
부산,동구,total,2012,314
부산,동구,total,2013,320
부산,동구,total,2014,324
부산,동구,total,2015,351
부산,동구,total,2016,358
부산,동구,total,2017,343
부산,동구,total,2018,349
부산,동구,total,2019,352
부산,동구,total,2020,366
부산,동구,total,2021,362
부산,동구,total,2022,359
부산,동구,total,2023,365
부산,동구,total,2024,358
부산,동구,total,2025,373
부산,동구,레지던트,2007,35
부산,동구,레지던트,2008,33
부산,동구,레지던트,2009,25
부산,동구,레지던트,2010,21
부산,동구,레지던트,2011,22
부산,동구,레지던트,2012,29
부산,동구,레지던트,2013,28
부산,동구,레지던트,2014,22
부산,동구,레지던트,2015,21
부산,동구,레지던트,2016,18
부산,동구,레지던트,2017,11
부산,동구,레지던트,2018,12
부산,동구,레지던트,2019,8
부산,동구,레지던트,2020,8
부산,동구,레지던트,2021,5
부산,동구,레지던트,2022,7
부산,동구,레지던트,2023,7
부산,동구,레지던트,2024,7
부산,동구,레지던트,2025,6
부산,동구,인턴,2007,3
부산,동구,인턴,2008,5
부산,동구,인턴,2009,5
부산,동구,인턴,2010,6
부산,동구,인턴,2011,3
부산,동구,인턴,2012,3
부산,동구,인턴,2013,6
부산,동구,인턴,2014,9
부산,동구,인턴,2015,9
부산,동구,인턴,2016,2
부산,동구,인턴,2017,3
부산,동구,인턴,2018,0
부산,동구,인턴,2019,1
부산,동구,인턴,2020,0
부산,동구,인턴,2021,1
부산,동구,인턴,2022,4
부산,동구,인턴,2023,7
부산,동구,인턴,2024,3
부산,동구,인턴,2025,2
부산,동구,일반의,2007,25
부산,동구,일반의,2008,26
부산,동구,일반의,2009,32
부산,동구,일반의,2010,33
부산,동구,일반의,2011,29
부산,동구,일반의,2012,20
부산,동구,일반의,2013,16
부산,동구,일반의,2014,18
부산,동구,일반의,2015,20
부산,동구,일반의,2016,22
부산,동구,일반의,2017,18
부산,동구,일반의,2018,16
부산,동구,일반의,2019,15
부산,동구,일반의,2020,24
부산,동구,일반의,2021,14
부산,동구,일반의,2022,14
부산,동구,일반의,2023,14
부산,동구,일반의,2024,16
부산,동구,일반의,2025,29
부산,동구,전문의,2007,227
부산,동구,전문의,2008,238
부산,동구,전문의,2009,242
부산,동구,전문의,2010,244
부산,동구,전문의,2011,255
부산,동구,전문의,2012,262
부산,동구,전문의,2013,270
부산,동구,전문의,2014,275
부산,동구,전문의,2015,301
부산,동구,전문의,2016,316
부산,동구,전문의,2017,311
부산,동구,전문의,2018,321
부산,동구,전문의,2019,328
부산,동구,전문의,2020,334
부산,동구,전문의,2021,342
부산,동구,전문의,2022,334
부산,동구,전문의,2023,337
부산,동구,전문의,2024,332
부산,동구,전문의,2025,336
부산,동래구,total,2007,383
부산,동래구,total,2008,414
부산,동래구,total,2009,420
부산,동래구,total,2010,423
부산,동래구,total,2011,463
부산,동래구,total,2012,476
부산,동래구,total,2013,490
부산,동래구,total,2014,509
부산,동래구,total,2015,528
부산,동래구,total,2016,533
부산,동래구,total,2017,530
부산,동래구,total,2018,564
부산,동래구,total,2019,589
부산,동래구,total,2020,590
부산,동래구,total,2021,584
부산,동래구,total,2022,604
부산,동래구,total,2023,632
부산,동래구,total,2024,643
부산,동래구,total,2025,675
부산,동래구,레지던트,2007,13
부산,동래구,레지던트,2008,9
부산,동래구,레지던트,2009,8
부산,동래구,레지던트,2010,7
부산,동래구,레지던트,2011,10
부산,동래구,레지던트,2012,13
부산,동래구,레지던트,2013,19
부산,동래구,레지던트,2014,17
부산,동래구,레지던트,2015,16
부산,동래구,레지던트,2016,16
부산,동래구,레지던트,2017,14
부산,동래구,레지던트,2018,16
부산,동래구,레지던트,2019,13
부산,동래구,레지던트,2020,6
부산,동래구,레지던트,2021,2
부산,동래구,레지던트,2022,2
부산,동래구,레지던트,2023,0
부산,동래구,레지던트,2024,0
부산,동래구,레지던트,2025,0
부산,동래구,인턴,2007,3
부산,동래구,인턴,2008,10
부산,동래구,인턴,2009,15
부산,동래구,인턴,2010,14
부산,동래구,인턴,2011,18
부산,동래구,인턴,2012,7
부산,동래구,인턴,2013,8
부산,동래구,인턴,2014,12
부산,동래구,인턴,2015,12
부산,동래구,인턴,2016,12
부산,동래구,인턴,2017,3
부산,동래구,인턴,2018,3
부산,동래구,인턴,2019,1
부산,동래구,인턴,2020,4
부산,동래구,인턴,2021,3
부산,동래구,인턴,2022,5
부산,동래구,인턴,2023,4
부산,동래구,인턴,2024,0
부산,동래구,인턴,2025,0
부산,동래구,일반의,2007,25
부산,동래구,일반의,2008,33
부산,동래구,일반의,2009,25
부산,동래구,일반의,2010,29
부산,동래구,일반의,2011,31
부산,동래구,일반의,2012,30
부산,동래구,일반의,2013,24
부산,동래구,일반의,2014,28
부산,동래구,일반의,2015,26
부산,동래구,일반의,2016,26
부산,동래구,일반의,2017,27
부산,동래구,일반의,2018,30
부산,동래구,일반의,2019,33
부산,동래구,일반의,2020,30
부산,동래구,일반의,2021,32
부산,동래구,일반의,2022,30
부산,동래구,일반의,2023,26
부산,동래구,일반의,2024,23
부산,동래구,일반의,2025,51
부산,동래구,전문의,2007,342
부산,동래구,전문의,2008,362
부산,동래구,전문의,2009,372
부산,동래구,전문의,2010,373
부산,동래구,전문의,2011,404
부산,동래구,전문의,2012,426
부산,동래구,전문의,2013,439
부산,동래구,전문의,2014,452
부산,동래구,전문의,2015,474
부산,동래구,전문의,2016,479
부산,동래구,전문의,2017,486
부산,동래구,전문의,2018,515
부산,동래구,전문의,2019,542
부산,동래구,전문의,2020,550
부산,동래구,전문의,2021,547
부산,동래구,전문의,2022,567
부산,동래구,전문의,2023,602
부산,동래구,전문의,2024,620
부산,동래구,전문의,2025,624
부산,부산진구,total,2007,993
부산,부산진구,total,2008,1008
부산,부산진구,total,2009,981
부산,부산진구,total,2010,1027
부산,부산진구,total,2011,1010
부산,부산진구,total,2012,1132
부산,부산진구,total,2013,1162
부산,부산진구,total,2014,1210
부산,부산진구,total,2015,1199
부산,부산진구,total,2016,1247
부산,부산진구,total,2017,1245
부산,부산진구,total,2018,1288
부산,부산진구,total,2019,1322
부산,부산진구,total,2020,1345
부산,부산진구,total,2021,1384
부산,부산진구,total,2022,1421
부산,부산진구,total,2023,1428
부산,부산진구,total,2024,1415
부산,부산진구,total,2025,1398
부산,부산진구,레지던트,2007,204
부산,부산진구,레지던트,2008,203
부산,부산진구,레지던트,2009,194
부산,부산진구,레지던트,2010,198
부산,부산진구,레지던트,2011,161
부산,부산진구,레지던트,2012,205
부산,부산진구,레지던트,2013,215
부산,부산진구,레지던트,2014,192
부산,부산진구,레지던트,2015,183
부산,부산진구,레지던트,2016,179
부산,부산진구,레지던트,2017,177
부산,부산진구,레지던트,2018,170
부산,부산진구,레지던트,2019,157
부산,부산진구,레지던트,2020,138
부산,부산진구,레지던트,2021,133
부산,부산진구,레지던트,2022,129
부산,부산진구,레지던트,2023,126
부산,부산진구,레지던트,2024,99
부산,부산진구,레지던트,2025,12
부산,부산진구,인턴,2007,55
부산,부산진구,인턴,2008,57
부산,부산진구,인턴,2009,10
부산,부산진구,인턴,2010,47
부산,부산진구,인턴,2011,40
부산,부산진구,인턴,2012,29
부산,부산진구,인턴,2013,35
부산,부산진구,인턴,2014,40
부산,부산진구,인턴,2015,42
부산,부산진구,인턴,2016,42
부산,부산진구,인턴,2017,39
부산,부산진구,인턴,2018,35
부산,부산진구,인턴,2019,34
부산,부산진구,인턴,2020,35
부산,부산진구,인턴,2021,38
부산,부산진구,인턴,2022,36
부산,부산진구,인턴,2023,39
부산,부산진구,인턴,2024,33
부산,부산진구,인턴,2025,2
부산,부산진구,일반의,2007,41
부산,부산진구,일반의,2008,43
부산,부산진구,일반의,2009,39
부산,부산진구,일반의,2010,35
부산,부산진구,일반의,2011,39
부산,부산진구,일반의,2012,57
부산,부산진구,일반의,2013,46
부산,부산진구,일반의,2014,47
부산,부산진구,일반의,2015,48
부산,부산진구,일반의,2016,54
부산,부산진구,일반의,2017,53
부산,부산진구,일반의,2018,58
부산,부산진구,일반의,2019,62
부산,부산진구,일반의,2020,74
부산,부산진구,일반의,2021,73
부산,부산진구,일반의,2022,86
부산,부산진구,일반의,2023,99
부산,부산진구,일반의,2024,104
부산,부산진구,일반의,2025,196
부산,부산진구,전문의,2007,693
부산,부산진구,전문의,2008,705
부산,부산진구,전문의,2009,738
부산,부산진구,전문의,2010,747
부산,부산진구,전문의,2011,770
부산,부산진구,전문의,2012,841
부산,부산진구,전문의,2013,866
부산,부산진구,전문의,2014,931
부산,부산진구,전문의,2015,926
부산,부산진구,전문의,2016,972
부산,부산진구,전문의,2017,976
부산,부산진구,전문의,2018,1025
부산,부산진구,전문의,2019,1069
부산,부산진구,전문의,2020,1098
부산,부산진구,전문의,2021,1140
부산,부산진구,전문의,2022,1170
부산,부산진구,전문의,2023,1164
부산,부산진구,전문의,2024,1179
부산,부산진구,전문의,2025,1188
부산,북구,total,2007,279
부산,북구,total,2008,279
부산,북구,total,2009,305
부산,북구,total,2010,317
부산,북구,total,2011,342
부산,북구,total,2012,348
부산,북구,total,2013,359
부산,북구,total,2014,371
부산,북구,total,2015,391
부산,북구,total,2016,407
부산,북구,total,2017,420
부산,북구,total,2018,422
부산,북구,total,2019,444
부산,북구,total,2020,454
부산,북구,total,2021,458
부산,북구,total,2022,445
부산,북구,total,2023,455
부산,북구,total,2024,455
부산,북구,total,2025,485
부산,북구,레지던트,2007,0
부산,북구,레지던트,2008,0
부산,북구,레지던트,2009,0
부산,북구,레지던트,2010,0
부산,북구,레지던트,2011,0
부산,북구,레지던트,2012,1
부산,북구,레지던트,2013,2
부산,북구,레지던트,2014,3
부산,북구,레지던트,2015,4
부산,북구,레지던트,2016,4
부산,북구,레지던트,2017,3
부산,북구,레지던트,2018,4
부산,북구,레지던트,2019,4
부산,북구,레지던트,2020,4
부산,북구,레지던트,2021,4
부산,북구,레지던트,2022,3
부산,북구,레지던트,2023,4
부산,북구,레지던트,2024,3
부산,북구,레지던트,2025,0
부산,북구,인턴,2007,0
부산,북구,인턴,2008,0
부산,북구,인턴,2009,0
부산,북구,인턴,2010,0
부산,북구,인턴,2011,0
부산,북구,인턴,2012,0
부산,북구,인턴,2013,2
부산,북구,인턴,2014,0
부산,북구,인턴,2015,0
부산,북구,인턴,2016,1
부산,북구,인턴,2017,1
부산,북구,인턴,2018,2
부산,북구,인턴,2019,1
부산,북구,인턴,2020,1
부산,북구,인턴,2021,1
부산,북구,인턴,2022,2
부산,북구,인턴,2023,1
부산,북구,인턴,2024,3
부산,북구,인턴,2025,0
부산,북구,일반의,2007,18
부산,북구,일반의,2008,19
부산,북구,일반의,2009,22
부산,북구,일반의,2010,22
부산,북구,일반의,2011,26
부산,북구,일반의,2012,30
부산,북구,일반의,2013,25
부산,북구,일반의,2014,21
부산,북구,일반의,2015,22
부산,북구,일반의,2016,27
부산,북구,일반의,2017,27
부산,북구,일반의,2018,23
부산,북구,일반의,2019,24
부산,북구,일반의,2020,21
부산,북구,일반의,2021,26
부산,북구,일반의,2022,25
부산,북구,일반의,2023,22
부산,북구,일반의,2024,21
부산,북구,일반의,2025,44
부산,북구,전문의,2007,261
부산,북구,전문의,2008,260
부산,북구,전문의,2009,283
부산,북구,전문의,2010,295
부산,북구,전문의,2011,316
부산,북구,전문의,2012,317
부산,북구,전문의,2013,330
부산,북구,전문의,2014,347
부산,북구,전문의,2015,365
